Academic Period,Course Section,AMH CF LRV Course Definition,Course Title,Registration Status,Anonymized ID
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,113646791
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114673981
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,115076684
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114753541
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114780424
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114763895
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,115233018
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,113629474
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114844544
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,113618515
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114830013
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114919260
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114748334
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114831829
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,114698867
Fall 2024,PSYC 354-01 - Close Relationships,PSYC 354 - Close Relationships,Close Relationships,Registered,115510992
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,115351691
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,115159452
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,114703468
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,114709583
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,114700501
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,116391778
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,114898310
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,114674405
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,115258932
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,115959286
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,113605134
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,115933977
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,116409034
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,114751180
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,114797378
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,115916964
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,115113739
Fall 2024,PSYC 369-01 - Psychotherapy,PSYC 369 - Psychotherapy,Psychotherapy: Theory and Practice,Registered,116878460
Fall 2024,PSYC 490-03 - Special Topics (Studying Racial History),PSYC 490 - Special Topics,Special Topics,Registered,114787811
Fall 2024,PSYC 490-04 - Special Topics (Restorative Dialogue),PSYC 490 - Special Topics,Special Topics,Registered,115976542
Fall 2024,PSYC 490-04 - Special Topics (Restorative Dialogue),PSYC 490 - Special Topics,Special Topics,Registered,79559390
Fall 2024,PSYC 490H-01 - Special Topics (Dialogue Across Identity),PSYC 490H - Special Topics,Special Topics,Registered,117196274
Fall 2024,PSYC 490H-02 - Special Topics (Anthropomorphic Ethology),PSYC 490H - Special Topics,Special Topics,Registered,114679189
Fall 2024,PSYC 498-01 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,114973511
Fall 2024,PSYC 498-02 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,114898310
Fall 2024,PSYC 498-03 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,114790778
Fall 2024,PSYC 498-04 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,114930885
Fall 2024,PSYC 498-04 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,114712308
Fall 2024,PSYC 498-05 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,115227084
Fall 2024,PSYC 498-06 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,115184640
Fall 2024,PSYC 498-06 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,115584375
Fall 2024,PSYC 498-07 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,114703468
Fall 2024,PSYC 498-07 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,78376289
Fall 2024,PSYC 498-07 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,114709583
Fall 2024,PSYC 498-08 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,115258448
Fall 2024,PSYC 498-08 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,113605134
Fall 2024,PSYC 498-08 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,113082366
Fall 2024,PSYC 498-09 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,115188515
Fall 2024,PSYC 498-09 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,114674405
Fall 2024,PSYC 498-09 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,114732652
Fall 2024,PSYC 498-09 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,114830013
Fall 2024,PSYC 498-10 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,79453068
Fall 2024,PSYC 498-10 - Senior Honors (Senior Honors),PSYC 498 - Senior Honors,Senior honors,Registered,115258932
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,113626568
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117868111
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,115932706
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,118061742
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,115953655
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,118019601
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117067550
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117082142
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,118286858
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,113649879
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117173206
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117099095
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,302846960
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117099398
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117993384
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,118392271
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,118146751
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,118399598
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117057681
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,80717666
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117976733
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117365989
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,117254521
Fall 2024,RELI 111-01 - Introduction to Religion,RELI 111 - Introduction to Religion,Introduction to Religion,Registered,116286849
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,115948630
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,302975079
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,114816329
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,117932897
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,116581958
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,117208686
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,302927246
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,115956986
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,117431804
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,79601652
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,114886625
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,117457053
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,114790838
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,118215957
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,118316102
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,117844194
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,117297389
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,118119686
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,302951526
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,302975200
Fall 2024,RELI 227-01 - Hell,RELI 227 - Hell,Hell,Registered,302976532
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,115948933
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,3184502
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,114816329
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,115383781
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,114782241
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,302974776
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,117264209
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,116391415
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,115956017
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,302836606
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,115957652
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,115957833
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,113771882
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,114824503
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,114782725
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,115980902
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,118721408
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,115960982
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,115982658
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,114765651
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,115964917
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,115965523
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,117057620
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,117042786
Fall 2024,RELI 265-01 - The Rise of Apocalyptic,RELI 265 - The Rise of Apocalyptic,The Rise of Apocalyptic and the Words of the Wise,Registered,114738586
Fall 2024,RELI 367-01 - Reading the Rabbis,RELI 367 - Reading the Rabbis,Reading the Rabbis,Registered,118734002
Fall 2024,RELI 367-01 - Reading the Rabbis,RELI 367 - Reading the Rabbis,Reading the Rabbis,Registered,303046343
Fall 2024,RELI 367-01 - Reading the Rabbis,RELI 367 - Reading the Rabbis,Reading the Rabbis,Registered,302859433
Fall 2024,RELI 367-01 - Reading the Rabbis,RELI 367 - Reading the Rabbis,Reading the Rabbis,Registered,115140622
Fall 2024,RELI 367-01 - Reading the Rabbis,RELI 367 - Reading the Rabbis,Reading the Rabbis,Registered,117254521
Fall 2024,RELI 490-02 - Special Topics (Surveilling Religion),RELI 490 - Special Topics,Special Topics,Registered,79614367
Fall 2024,RELI 490H-01 - Special Topics (Boethius),RELI 490H - Special Topics,Special Topics,Registered,117657405
Fall 2024,RELI 498-02 - Senior Honors (Senior Honors),RELI 498 - Senior Honors,Senior Departmental Honors,Registered,79597172
Fall 2024,RELI 498-03 - Senior Honors (Senior Honors),RELI 498 - Senior Honors,Senior Departmental Honors,Registered,114713095
Fall 2024,RELI 498-04 - Senior Honors (Senior Honors),RELI 498 - Senior Honors,Senior Departmental Honors,Registered,114798831
Fall 2024,RUSS 101-01 - First-Year Russian I,RUSS 101 - First-Year Russian I,First-Year Russian I,Registered,115948630
Fall 2024,RUSS 101-01 - First-Year Russian I,RUSS 101 - First-Year Russian I,First-Year Russian I,Registered,113400604
Fall 2024,RUSS 101-01 - First-Year Russian I,RUSS 101 - First-Year Russian I,First-Year Russian I,Registered,117173206
Fall 2024,RUSS 101-01 - First-Year Russian I,RUSS 101 - First-Year Russian I,First-Year Russian I,Registered,303046949
